,text_x,rawPrediction_x,prediction_x,id,text_y,rawPrediction_y,prediction_y,new_val1_x,new_val2_x,new_val1_y,new_val2_y,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
8235,The conversation with Latoya was funny.,"[-0.26419630122863724,0.26419630122863724]",1.0,8236,The conversation with Latoya was funny.,"[8.325650019702103,11.674349980297892]",1.0,-0.26419630122863724,8.325650019702103,0.23610640753817913,0.22685009809386614,2018-En-mystery-01137,The conversation with Latoya was funny.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,funny
8236,The conversation with Latoya was hilarious.,"[0.4793126425382578,-0.4793126425382578]",0.0,8237,The conversation with Latoya was hilarious.,"[8.655600213356383,11.344399786643615]",1.0,0.4793126425382578,8.655600213356383,0.3420491748710946,1.0,2018-En-mystery-09288,The conversation with Latoya was hilarious.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,hilarious
8237,The conversation with Latoya was amazing.,"[-1.2568624618888387,1.2568624618888387]",1.0,8238,The conversation with Latoya was amazing.,"[8.234367928179505,11.765632071820491]",1.0,-1.2568624618888387,8.234367928179505,0.09466116874216302,0.012954966453392558,2018-En-mystery-04775,The conversation with Latoya was amazing.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,amazing
8238,The conversation with Latoya was wonderful.,"[-1.1733344977347269,1.1733344977347269]",1.0,8239,The conversation with Latoya was wonderful.,"[8.655600213356383,11.344399786643615]",1.0,-1.1733344977347269,8.655600213356383,0.10656308834428357,1.0,2018-En-mystery-05695,The conversation with Latoya was wonderful.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,wonderful
8239,The conversation with Latoya was great.,"[-1.5774363136664298,1.5774363136664298]",1.0,8240,The conversation with Latoya was great.,"[8.228839254270936,11.771160745729063]",1.0,-1.5774363136664298,8.228839254270936,0.04898252388306665,0.0,2018-En-mystery-07952,The conversation with Latoya was great.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,great
8240,The conversation with Amanda was irritating.,"[1.1883767559140832,-1.1883767559140832]",0.0,8241,The conversation with Amanda was irritating.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-02649,The conversation with Amanda was irritating.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,irritating
8241,The conversation with Amanda was vexing.,"[1.1883767559140832,-1.1883767559140832]",0.0,8242,The conversation with Amanda was vexing.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-05950,The conversation with Amanda was vexing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,vexing
8242,The conversation with Amanda was outrageous.,"[1.1883767559140832,-1.1883767559140832]",0.0,8243,The conversation with Amanda was outrageous.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-11416,The conversation with Amanda was outrageous.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,outrageous
8243,The conversation with Amanda was annoying.,"[3.797085820254569,-3.797085820254569]",0.0,8244,The conversation with Amanda was annoying.,"[8.655600213356383,11.344399786643615]",1.0,3.797085820254569,8.655600213356383,0.8147994689689517,1.0,2018-En-mystery-12071,The conversation with Amanda was annoying.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,annoying
8244,The conversation with Amanda was displeasing.,"[1.1883767559140832,-1.1883767559140832]",0.0,8245,The conversation with Amanda was displeasing.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-09425,The conversation with Amanda was displeasing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,displeasing
8245,The conversation with Amanda was depressing.,"[2.1350418310428028,-2.1350418310428028]",0.0,8246,The conversation with Amanda was depressing.,"[8.655600213356383,11.344399786643615]",1.0,2.1350418310428028,8.655600213356383,0.5779744231880124,1.0,2018-En-mystery-08149,The conversation with Amanda was depressing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,depressing
8246,The conversation with Amanda was serious.,"[1.1883767559140832,-1.1883767559140832]",0.0,8247,The conversation with Amanda was serious.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-00360,The conversation with Amanda was serious.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,serious
8247,The conversation with Amanda was grim.,"[2.7215242736788765,-2.7215242736788765]",0.0,8248,The conversation with Amanda was grim.,"[8.655600213356383,11.344399786643615]",1.0,2.7215242736788765,8.655600213356383,0.6615424467954238,1.0,2018-En-mystery-05559,The conversation with Amanda was grim.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,grim
8248,The conversation with Amanda was heartbreaking.,"[1.1883767559140832,-1.1883767559140832]",0.0,8249,The conversation with Amanda was heartbreaking.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-08406,The conversation with Amanda was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,heartbreaking
8249,The conversation with Amanda was gloomy.,"[1.1883767559140832,-1.1883767559140832]",0.0,8250,The conversation with Amanda was gloomy.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-11142,The conversation with Amanda was gloomy.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,gloomy
8250,The conversation with Amanda was horrible.,"[3.558716609797883,-3.558716609797883]",0.0,8251,The conversation with Amanda was horrible.,"[8.655600213356383,11.344399786643615]",1.0,3.558716609797883,8.655600213356383,0.7808341831247765,1.0,2018-En-mystery-03402,The conversation with Amanda was horrible.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,horrible
8251,The conversation with Amanda was threatening.,"[1.1883767559140832,-1.1883767559140832]",0.0,8252,The conversation with Amanda was threatening.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-02213,The conversation with Amanda was threatening.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,threatening
8252,The conversation with Amanda was terrifying.,"[4.737060851969018,-4.737060851969018]",0.0,8253,The conversation with Amanda was terrifying.,"[8.655600213356383,11.344399786643615]",1.0,4.737060851969018,8.655600213356383,0.9487367361915167,1.0,2018-En-mystery-08678,The conversation with Amanda was terrifying.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,terrifying
8253,The conversation with Amanda was shocking.,"[3.6375699046973264,-3.6375699046973264]",0.0,8254,The conversation with Amanda was shocking.,"[8.655600213356383,11.344399786643615]",1.0,3.6375699046973264,8.655600213356383,0.7920700079860636,1.0,2018-En-mystery-03738,The conversation with Amanda was shocking.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,shocking
8254,The conversation with Amanda was dreadful.,"[1.1883767559140832,-1.1883767559140832]",0.0,8255,The conversation with Amanda was dreadful.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-05848,The conversation with Amanda was dreadful.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,dreadful
8255,The conversation with Amanda was funny.,"[-0.26419630122863724,0.26419630122863724]",1.0,8256,The conversation with Amanda was funny.,"[8.325650019702103,11.674349980297892]",1.0,-0.26419630122863724,8.325650019702103,0.23610640753817913,0.22685009809386614,2018-En-mystery-11476,The conversation with Amanda was funny.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,funny
8256,The conversation with Amanda was hilarious.,"[0.4793126425382578,-0.4793126425382578]",0.0,8257,The conversation with Amanda was hilarious.,"[8.655600213356383,11.344399786643615]",1.0,0.4793126425382578,8.655600213356383,0.3420491748710946,1.0,2018-En-mystery-03061,The conversation with Amanda was hilarious.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,hilarious
8257,The conversation with Amanda was amazing.,"[-1.2568624618888387,1.2568624618888387]",1.0,8258,The conversation with Amanda was amazing.,"[8.234367928179505,11.765632071820491]",1.0,-1.2568624618888387,8.234367928179505,0.09466116874216302,0.012954966453392558,2018-En-mystery-14289,The conversation with Amanda was amazing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,amazing
8258,The conversation with Amanda was wonderful.,"[-1.1733344977347269,1.1733344977347269]",1.0,8259,The conversation with Amanda was wonderful.,"[8.655600213356383,11.344399786643615]",1.0,-1.1733344977347269,8.655600213356383,0.10656308834428357,1.0,2018-En-mystery-09544,The conversation with Amanda was wonderful.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,wonderful
8259,The conversation with Amanda was great.,"[-1.5774363136664298,1.5774363136664298]",1.0,8260,The conversation with Amanda was great.,"[8.228839254270936,11.771160745729063]",1.0,-1.5774363136664298,8.228839254270936,0.04898252388306665,0.0,2018-En-mystery-07566,The conversation with Amanda was great.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,great
8260,The conversation with Courtney was irritating.,"[1.1883767559140832,-1.1883767559140832]",0.0,8261,The conversation with Courtney was irritating.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-07677,The conversation with Courtney was irritating.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,irritating
8261,The conversation with Courtney was vexing.,"[1.1883767559140832,-1.1883767559140832]",0.0,8262,The conversation with Courtney was vexing.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-02719,The conversation with Courtney was vexing.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,vexing
8262,The conversation with Courtney was outrageous.,"[1.1883767559140832,-1.1883767559140832]",0.0,8263,The conversation with Courtney was outrageous.,"[8.655600213356383,11.344399786643615]",1.0,1.1883767559140832,8.655600213356383,0.44308389007829563,1.0,2018-En-mystery-12620,The conversation with Courtney was outrageous.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,outrageous
8263,The conversation with Courtney was annoying.,"[3.797085820254569,-3.797085820254569]",0.0,8264,The conversation with Courtney was annoying.,"[8.655600213356383,11.344399786643615]",1.0,3.797085820254569,8.655600213356383,0.8147994689689517,1.0,2018-En-mystery-14735,The conversation with Courtney was annoying.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,annoying
